Tpeak,Ts,sigma,p_Tpeak,p_Ts,p_sigma,delta_BIC_mean,delta_BIC_std
172.85714285714286,296.42857142857144,21.714285714285715,0.05,0.0,0.0,35.78256242834931,6.274540864215713
172.85714285714286,296.42857142857144,23.78571428571429,0.01,0.0,0.0,39.72586917638667,6.252896369653061
172.85714285714286,296.42857142857144,25.85714285714286,0.01,0.0,0.0,43.966896506077646,6.835821448112817
172.85714285714286,296.42857142857144,27.92857142857143,0.02,0.0,0.0,49.10099626895633,6.901421151147438
172.85714285714286,296.42857142857144,30.0,0.03,0.0,0.0,51.16226137213733,6.818624812539328
172.85714285714286,366.78571428571433,1.0,0.23,0.99,0.62,-5.183602998420176,0.7882961407067175
172.85714285714286,366.78571428571433,3.0714285714285716,0.13,1.0,0.13,-1.3036903243326474,2.2758710329440803
172.85714285714286,366.78571428571433,5.142857142857143,0.13,0.98,0.01,1.7291612099208151,2.646071644850734
172.85714285714286,366.78571428571433,7.214285714285715,0.06,0.6,0.0,5.7076164257228035,3.406019218089359
172.85714285714286,366.78571428571433,9.285714285714286,0.08,0.02,0.0,8.755482658242713,4.417028311282663
172.85714285714286,366.78571428571433,11.357142857142858,0.08,0.0,0.0,12.418383439849046,5.187497477162225
172.85714285714286,366.78571428571433,13.42857142857143,0.1,0.0,0.0,16.539813886468416,4.981771802741871
172.85714285714286,366.78571428571433,15.500000000000002,0.05,0.0,0.0,20.07980880137899,5.257594651959208
172.85714285714286,366.78571428571433,17.571428571428573,0.06,0.0,0.0,22.990535974056957,6.211152098048716
172.85714285714286,366.78571428571433,19.642857142857146,0.03,0.0,0.0,26.32370790686805,6.137457970284543
172.85714285714286,366.78571428571433,21.714285714285715,0.09,0.0,0.0,29.941410586330445,6.590630782765565
172.85714285714286,366.78571428571433,23.78571428571429,0.02,0.0,0.0,32.03905122118117,7.166496990110527
172.85714285714286,366.78571428571433,25.85714285714286,0.03,0.0,0.0,36.07261361515626,6.959429173602399
172.85714285714286,366.78571428571433,27.92857142857143,0.01,0.0,0.0,39.907191755983355,7.74851482002003
172.85714285714286,366.78571428571433,30.0,0.02,0.0,0.0,41.90519863830004,8.175134046172829
172.85714285714286,437.14285714285717,1.0,0.35,1.0,0.77,-5.249670120761019,0.7748938047411602
172.85714285714286,437.14285714285717,3.0714285714285716,0.28,1.0,0.41,-2.22971318188869,2.368698473157355
172.85714285714286,437.14285714285717,5.142857142857143,0.13,0.99,0.24,0.948754833690889,2.8099952519726186
172.85714285714286,437.14285714285717,7.214285714285715,0.16,1.0,0.13,3.9340271133954094,3.777641802937212
172.85714285714286,437.14285714285717,9.285714285714286,0.11,0.9,0.04,6.237095712636575,4.60774967485575
172.85714285714286,437.14285714285717,11.357142857142858,0.08,0.24,0.03,9.33419570666167,5.133700222428866
172.85714285714286,437.14285714285717,13.42857142857143,0.07,0.06,0.04,11.738271792275121,6.343708242305235
172.85714285714286,437.14285714285717,15.500000000000002,0.18,0.02,0.01,15.878673105432167,5.819617229601782
172.85714285714286,437.14285714285717,17.571428571428573,0.06,0.02,0.02,18.187421728231506,5.715594021703956
172.85714285714286,437.14285714285717,19.642857142857146,0.08,0.0,0.0,22.08500702576636,6.9900795680007155
172.85714285714286,437.14285714285717,21.714285714285715,0.08,0.02,0.01,24.32694598908654,6.392947840817939
172.85714285714286,437.14285714285717,23.78571428571429,0.04,0.01,0.0,26.61827847985136,7.713832542161077
172.85714285714286,437.14285714285717,25.85714285714286,0.09,0.0,0.01,30.694057080602352,7.653870951509061
172.85714285714286,437.14285714285717,27.92857142857143,0.07,0.01,0.0,31.25019814464679,8.594316384119503
172.85714285714286,437.14285714285717,30.0,0.04,0.01,0.01,35.12938838651148,7.79979917012907
172.85714285714286,507.5,1.0,0.43,0.95,0.86,-5.15162720879723,0.850048212881091
172.85714285714286,507.5,3.0714285714285716,0.37,0.98,0.68,-2.8809579243536585,2.1851670963737293
172.85714285714286,507.5,5.142857142857143,0.41,0.99,0.55,-0.6080435541243838,2.974268221695606
172.85714285714286,507.5,7.214285714285715,0.32,1.0,0.58,2.24736415886329,3.622791428182907
172.85714285714286,507.5,9.285714285714286,0.23,1.0,0.36,4.220981641899462,4.733535932796842
172.85714285714286,507.5,11.357142857142858,0.27,0.98,0.37,7.698685872964458,5.364767540364572
172.85714285714286,507.5,13.42857142857143,0.14,0.91,0.28,8.055035865373288,5.449044970710934
172.85714285714286,507.5,15.500000000000002,0.13,0.78,0.29,11.180318658431524,5.889530175305324
172.85714285714286,507.5,17.571428571428573,0.25,0.73,0.27,14.106321832180711,6.425829020449386
172.85714285714286,507.5,19.642857142857146,0.13,0.55,0.25,16.463992783427166,6.641003091116203
172.85714285714286,507.5,21.714285714285715,0.18,0.45,0.24,18.36241408328057,7.414616980206521
172.85714285714286,507.5,23.78571428571429,0.17,0.36,0.23,19.93288668308532,7.963570718048864
172.85714285714286,507.5,25.85714285714286,0.13,0.26,0.14,22.611176495055265,8.637149673367707
172.85714285714286,507.5,27.92857142857143,0.12,0.25,0.14,25.057213906893484,8.850361332970067
172.85714285714286,507.5,30.0,0.12,0.22,0.14,26.307584757071325,8.785563415280414
172.85714285714286,577.8571428571429,1.0,0.58,0.98,0.89,-5.435758446618163,0.7478880972568538
172.85714285714286,577.8571428571429,3.0714285714285716,0.55,0.97,0.78,-3.433525716418277,2.158661813718899
172.85714285714286,577.8571428571429,5.142857142857143,0.51,1.0,0.82,-1.4476698334066254,2.5859051288452855
172.85714285714286,577.8571428571429,7.214285714285715,0.41,1.0,0.71,0.2834326305773203,3.4539291615369163
172.85714285714286,577.8571428571429,9.285714285714286,0.45,1.0,0.69,2.4664491327427096,4.275545291676747
172.85714285714286,577.8571428571429,11.357142857142858,0.49,1.0,0.67,4.660359504810033,5.147538711198998
172.85714285714286,577.8571428571429,13.42857142857143,0.51,1.0,0.79,7.459068472120739,5.28983715930546
172.85714285714286,577.8571428571429,15.500000000000002,0.48,0.98,0.68,8.492529653480073,5.727611941336981
172.85714285714286,577.8571428571429,17.571428571428573,0.48,0.94,0.65,12.203634040762408,7.336899118387788
172.85714285714286,577.8571428571429,19.642857142857146,0.42,0.96,0.74,12.658767033147956,6.480271442970686
172.85714285714286,577.8571428571429,21.714285714285715,0.47,0.9,0.64,14.151629082776001,6.875650944000461
172.85714285714286,577.8571428571429,23.78571428571429,0.42,0.91,0.73,17.646554863753998,7.85831830220977
172.85714285714286,577.8571428571429,25.85714285714286,0.42,0.91,0.68,19.587048672470544,7.921141342710635
172.85714285714286,577.8571428571429,27.92857142857143,0.37,0.85,0.53,20.604870130798954,8.616702589676
172.85714285714286,577.8571428571429,30.0,0.42,0.94,0.64,24.419758350303677,8.27690999098828
172.85714285714286,648.2142857142858,1.0,0.62,0.97,0.93,-5.361699719328067,0.8319522962710809
172.85714285714286,648.2142857142858,3.0714285714285716,0.64,0.98,0.91,-3.4760840410231166,1.9894306785610785
172.85714285714286,648.2142857142858,5.142857142857143,0.58,0.98,0.84,-1.8823401838981237,2.812981757151464
172.85714285714286,648.2142857142858,7.214285714285715,0.57,1.0,0.85,1.0099329329504525,4.004665380425205
172.85714285714286,648.2142857142858,9.285714285714286,0.61,1.0,0.78,1.4968318890207792,4.442346348170569
172.85714285714286,648.2142857142858,11.357142857142858,0.63,1.0,0.82,2.929623778203378,4.957983665158062
172.85714285714286,648.2142857142858,13.42857142857143,0.57,1.0,0.85,5.320224532330906,5.450080165264432
172.85714285714286,648.2142857142858,15.500000000000002,0.6,1.0,0.85,7.671025759557296,6.514750036815773
172.85714285714286,648.2142857142858,17.571428571428573,0.58,1.0,0.77,8.66753261810668,6.7646416504932585
172.85714285714286,648.2142857142858,19.642857142857146,0.65,1.0,0.88,9.824554279242248,6.780358021934333
172.85714285714286,648.2142857142858,21.714285714285715,0.52,0.93,0.77,10.156700158307872,6.31307074841249
172.85714285714286,648.2142857142858,23.78571428571429,0.64,0.93,0.8,13.442096307309928,8.669270722979903
172.85714285714286,648.2142857142858,25.85714285714286,0.67,0.92,0.82,13.75919787938112,7.26874018240539
172.85714285714286,648.2142857142858,27.92857142857143,0.73,0.92,0.81,14.984511006425398,7.251998743928976
172.85714285714286,648.2142857142858,30.0,0.67,0.92,0.86,18.418222323654984,7.85693244945815
172.85714285714286,718.5714285714287,1.0,0.88,0.96,0.94,-5.515650954223053,0.7334366119392535
172.85714285714286,718.5714285714287,3.0714285714285716,0.67,0.99,0.86,-3.518077918725834,1.953331089076306
172.85714285714286,718.5714285714287,5.142857142857143,0.64,0.99,0.87,-2.481215383726728,2.5088189922512454
172.85714285714286,718.5714285714287,7.214285714285715,0.78,1.0,0.89,-0.9156802508789679,3.0846309766681697
172.85714285714286,718.5714285714287,9.285714285714286,0.67,1.0,0.85,0.368824158394105,4.016306263339025
172.85714285714286,718.5714285714287,11.357142857142858,0.63,1.0,0.83,2.0866976355715745,5.0144124332687925
172.85714285714286,718.5714285714287,13.42857142857143,0.7,0.99,0.85,3.2302597060853073,5.028839103702145
172.85714285714286,718.5714285714287,15.500000000000002,0.71,1.0,0.8,4.213746629890345,5.670198328205208
172.85714285714286,718.5714285714287,17.571428571428573,0.77,1.0,0.8,5.766734439120846,6.638529446216328
172.85714285714286,718.5714285714287,19.642857142857146,0.73,0.97,0.84,8.22082325831406,6.522683009707043
172.85714285714286,718.5714285714287,21.714285714285715,0.71,0.99,0.81,9.002368425826578,6.987785365737505
172.85714285714286,718.5714285714287,23.78571428571429,0.74,0.98,0.84,11.712552702892523,7.570635257913622
172.85714285714286,718.5714285714287,25.85714285714286,0.62,0.97,0.82,12.120424460001328,7.416001037650385
172.85714285714286,718.5714285714287,27.92857142857143,0.71,0.89,0.73,12.786427788823651,8.412162741421986
172.85714285714286,718.5714285714287,30.0,0.69,0.9,0.84,14.609330301340059,7.784633722984809
172.85714285714286,788.9285714285714,1.0,0.84,0.97,0.98,-5.45721144549173,0.8954605570482883
172.85714285714286,788.9285714285714,3.0714285714285716,0.74,0.97,0.9,-4.084519048850381,1.8950533511005658
172.85714285714286,788.9285714285714,5.142857142857143,0.64,0.99,0.9,-2.365284886339568,2.8105814930599395
172.85714285714286,788.9285714285714,7.214285714285715,0.81,1.0,0.88,-1.0070590696330595,3.0650107119358383
172.85714285714286,788.9285714285714,9.285714285714286,0.74,0.99,0.81,-0.47157646091810645,4.129472731594946
172.85714285714286,788.9285714285714,11.357142857142858,0.8,0.99,0.85,1.1936788595153325,4.869375125363247
172.85714285714286,788.9285714285714,13.42857142857143,0.76,0.99,0.89,2.7132678352943196,5.473979456863325
172.85714285714286,788.9285714285714,15.500000000000002,0.72,0.99,0.82,2.5977217557168917,5.033027606636988
172.85714285714286,788.9285714285714,17.571428571428573,0.76,0.99,0.88,4.5712265349976,5.22851691194254
172.85714285714286,788.9285714285714,19.642857142857146,0.74,0.98,0.84,5.519967874319471,5.887889933187282
172.85714285714286,788.9285714285714,21.714285714285715,0.71,0.95,0.8,7.031774490568632,6.7212817391681545
172.85714285714286,788.9285714285714,23.78571428571429,0.69,0.99,0.81,8.19155209239683,7.213474410340482
172.85714285714286,788.9285714285714,25.85714285714286,0.77,0.94,0.82,9.169606502286417,6.879258264497875
172.85714285714286,788.9285714285714,27.92857142857143,0.61,0.9,0.74,10.241072661313646,8.474233210818925
172.85714285714286,788.9285714285714,30.0,0.7,0.87,0.77,11.772278592798452,8.207289920394418
172.85714285714286,859.2857142857143,1.0,0.84,0.94,0.97,-5.529884145089264,0.7655237826761045
172.85714285714286,859.2857142857143,3.0714285714285716,0.66,0.92,0.81,-4.598809104305069,1.5957283878543969
172.85714285714286,859.2857142857143,5.142857142857143,0.71,0.97,0.85,-3.1782199586146502,2.694967145796062
172.85714285714286,859.2857142857143,7.214285714285715,0.7,0.99,0.84,-1.9351380521510277,3.3385626513780022
172.85714285714286,859.2857142857143,9.285714285714286,0.73,0.98,0.85,-1.0761744102003814,4.018981820362659
172.85714285714286,859.2857142857143,11.357142857142858,0.78,0.99,0.9,0.9300455903881726,4.376572686819263
172.85714285714286,859.2857142857143,13.42857142857143,0.77,0.93,0.81,0.8559339650730646,4.277592397721211
172.85714285714286,859.2857142857143,15.500000000000002,0.71,0.93,0.75,3.2131677159592265,5.381160621385308
172.85714285714286,859.2857142857143,17.571428571428573,0.62,0.9,0.81,3.4981406238543507,5.7553313208394545
172.85714285714286,859.2857142857143,19.642857142857146,0.76,0.9,0.8,5.642432374575472,6.292738733230914
172.85714285714286,859.2857142857143,21.714285714285715,0.7,0.87,0.8,5.740276835359464,6.387367845839341
172.85714285714286,859.2857142857143,23.78571428571429,0.71,0.87,0.71,5.832386935444078,6.930818660969185
172.85714285714286,859.2857142857143,25.85714285714286,0.73,0.9,0.8,6.968281243630063,6.180444943198455
172.85714285714286,859.2857142857143,27.92857142857143,0.72,0.86,0.76,7.778430706218768,6.030274361285334
172.85714285714286,859.2857142857143,30.0,0.68,0.89,0.69,7.900197885779306,6.905599271198649
172.85714285714286,929.6428571428572,1.0,0.86,0.97,1.0,-5.637986013876903,0.689841136013179
172.85714285714286,929.6428571428572,3.0714285714285716,0.77,0.98,0.91,-4.2174001710716675,1.916309156836543
172.85714285714286,929.6428571428572,5.142857142857143,0.75,0.98,0.82,-3.6090483701495244,2.3699320970968647
172.85714285714286,929.6428571428572,7.214285714285715,0.7,0.92,0.79,-2.56594920803972,3.0510550840087345
172.85714285714286,929.6428571428572,9.285714285714286,0.74,0.93,0.86,-1.6512341685881033,3.4640989436820067
172.85714285714286,929.6428571428572,11.357142857142858,0.74,0.93,0.81,-0.35273181661662933,3.812094645223499
172.85714285714286,929.6428571428572,13.42857142857143,0.69,0.83,0.86,2.505370852466116,5.1931606433346476
172.85714285714286,929.6428571428572,15.500000000000002,0.74,0.88,0.81,1.1288444759970968,5.369543418756173
172.85714285714286,929.6428571428572,17.571428571428573,0.68,0.79,0.74,2.716304203237213,5.697155627236496
172.85714285714286,929.6428571428572,19.642857142857146,0.66,0.78,0.71,3.4019971718724222,5.85868363764604
172.85714285714286,929.6428571428572,21.714285714285715,0.71,0.82,0.78,4.0504632116032715,6.082125424699692
172.85714285714286,929.6428571428572,23.78571428571429,0.65,0.84,0.75,4.412358186724455,6.413116578260707
172.85714285714286,929.6428571428572,25.85714285714286,0.64,0.74,0.63,5.211279216278841,6.379809608060066
172.85714285714286,929.6428571428572,27.92857142857143,0.59,0.8,0.61,6.090956052393029,6.944508977413677
172.85714285714286,929.6428571428572,30.0,0.72,0.83,0.74,7.625928251341865,7.377180929598015
172.85714285714286,1000.0,1.0,0.89,0.95,0.99,-5.449245051164257,0.7223950695615606
172.85714285714286,1000.0,3.0714285714285716,0.77,0.96,0.94,-4.316111282073808,1.9188264119713885
172.85714285714286,1000.0,5.142857142857143,0.76,0.96,0.84,-3.5093920244052272,2.635137620714432
172.85714285714286,1000.0,7.214285714285715,0.76,0.94,0.87,-2.5354298867648235,2.880953943478064
172.85714285714286,1000.0,9.285714285714286,0.68,0.9,0.83,-2.2653423492848197,3.319656496787125
172.85714285714286,1000.0,11.357142857142858,0.74,0.84,0.8,-0.7247153998685383,3.9801651591360407
172.85714285714286,1000.0,13.42857142857143,0.71,0.8,0.71,-0.7484584257521902,4.510741042266848
172.85714285714286,1000.0,15.500000000000002,0.73,0.79,0.78,0.41140738659530884,4.03493060335945
172.85714285714286,1000.0,17.571428571428573,0.69,0.84,0.74,0.5312223520610706,4.522693230152717
172.85714285714286,1000.0,19.642857142857146,0.69,0.78,0.64,2.3159586460621955,6.406178095957956
172.85714285714286,1000.0,21.714285714285715,0.73,0.8,0.76,2.6218428569523713,5.45590008794173
172.85714285714286,1000.0,23.78571428571429,0.66,0.76,0.69,4.231719570366002,5.993620720501771
172.85714285714286,1000.0,25.85714285714286,0.63,0.79,0.65,3.480266352897579,6.402737201109965
172.85714285714286,1000.0,27.92857142857143,0.73,0.74,0.75,5.6494731052261145,6.253380404899775
172.85714285714286,1000.0,30.0,0.75,0.81,0.73,6.127130831849327,6.903704231802282
186.42857142857142,15.0,1.0,0.02,1.0,0.0,28.960206809531247,53.1851146930034
186.42857142857142,15.0,3.0714285714285716,0.01,1.0,0.0,-1.3764148338843263,1.4635263374668417
186.42857142857142,15.0,5.142857142857143,0.0,1.0,0.0,3.038189754694213,2.3771873890007393
186.42857142857142,15.0,7.214285714285715,0.0,0.98,0.0,6.4254459047879235,2.3475409305915416
186.42857142857142,15.0,9.285714285714286,0.0,0.93,0.0,10.448077409685206,2.851585416266889
186.42857142857142,15.0,11.357142857142858,0.0,0.69,0.0,13.404439574810066,3.8263826932241742
186.42857142857142,15.0,13.42857142857143,0.0,0.42,0.0,17.454729055553074,4.448169431620905
186.42857142857142,15.0,15.500000000000002,0.0,0.23,0.0,20.30014271125469,4.174652164107848
186.42857142857142,15.0,17.571428571428573,0.0,0.1,0.0,23.556654336449874,5.408349238882173
186.42857142857142,15.0,19.642857142857146,0.0,0.14,0.02,20.8349971215901,16.223175215462565
186.42857142857142,15.0,21.714285714285715,0.0,0.14,0.02,-13.126970949356137,29.204479981128515
186.42857142857142,15.0,23.78571428571429,0.0,0.29,0.0,-101.20420794174126,34.84507190897721
186.42857142857142,15.0,25.85714285714286,0.0,0.71,0.02,-225.45204688133913,36.736366071906176
186.42857142857142,15.0,27.92857142857143,0.0,0.92,0.15,-350.78187417293435,41.48201097313575
186.42857142857142,15.0,30.0,0.0,0.93,0.69,-468.76519069358955,40.9091280538822
